address;is_alarm;floor_count_max;floor_count_min;entrance_count;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;basement_area
обл. Оренбургская, г. Оренбург, ул. Березка, д. 2, к. 3;Нет;16;16;1;110;110;0;7366,8;5213,5;0;2153,3;5548;557,8
обл. Оренбургская, г. Оренбург, ул. Березка, д. 2, к. 4;Нет;17;17;3;278;270;8;17754;13722;4031;7271,9;5000;
обл. Оренбургская, г. Оренбург, ул. Березка, д. 4;Нет;5;5;6;119;119;0;6828,55;5122,75;0;1705,8;4742;1288,8
обл. Оренбургская, г. Оренбург, ул. Березка, д. 6, к. 1;Нет;9;9;6;216;216;0;10943;10943;0;943,2;3372;1713
обл. Оренбургская, г. Оренбург, ул. Березка, д. 8;Нет;5;5;6;90;90;0;5879,4;4373;0;1506,4;3311;1095,4
обл. Оренбургская, г. Оренбург, ул. Березка, д. 8/1;Нет;5;5;6;90;90;0;5865,7;4353,5;0;1512,2;4189;1094,2
обл. Оренбургская, г. Оренбург, ул. Березка, д. 10;Нет;5;5;4;60;60;0;3687,35;2719,65;0;987,7;2416;680,7
обл. Оренбургская, г. Оренбург, ул. Березка, д. 10, к. 1;Нет;5;5;6;119;119;0;5084;3417,5;0;423,4;1347,1;1713
обл. Оренбургская, г. Оренбург, ул. Березка, д. 12;Нет;5;5;4;60;60;0;3698,4;2727,1;0;970,7;2188,9;680,7
обл. Оренбургская, г. Оренбург, ул. Березка, д. 14;Нет;5;5;4;60;58;2;3649,9;2581,1;120,5;949,3;2942;677,8
обл. Оренбургская, г. Оренбург, пер. Боевой, д. 5;Да;2;1;1;8;8;0;293;275;0;18;1437;0
обл. Оренбургская, г. Оренбург, пер. Боевой, д. 7;Нет;2;1;1;8;8;0;290,7;272,4;0;18,3;247;0
обл. Оренбургская, г. Оренбург, пер. Боевой, д. 8;Нет;2;1;1;8;8;0;283,3;265,7;0;17,6;239;0
обл. Оренбургская, г. Оренбург, пер. Боевой, д. 9;Нет;2;1;1;8;8;0;290,6;273,6;0;17,6;244;0
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 3;Нет;5;5;3;60;60;0;3318,5;2546,4;0;772,1;2399,2;548,9
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 4.;Нет;3;3;3;35;34;1;3636,9;2010,8;137,3;1488,8;1483,1;621,9
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 6;Нет;3;3;3;22;20;2;3184;1488,5;504,6;1190,9;1201,4;580,9
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 6А;Нет;3;3;3;37;35;2;4063,6;2099;213,6;1751;3320,8;266,4
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 7;Нет;5;5;3;50;48;2;3125,7;1966,2;789,3;370,2;1873,2;517,3
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 8;Нет;5;5;4;70;70;0;5094,3;3302,8;0;1791,5;2821,7;727,4
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 8А;Нет;5;5;4;70;70;0;5229,4;3385,9;0;1843,5;2821,7;767,3
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 10;Нет;5;5;4;70;64;6;4641,9;2552,9;539,3;1554,8;1088;647,9
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 10А;Нет;5;5;4;70;70;0;4199,1;3089,6;0;1109,5;1713,1;713,2
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 12;Нет;5;5;4;65;64;1;4837,7;2498,6;1254;1085,1;1223;666,1
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 12А;Нет;5;5;4;58;56;2;5070;2658,7;788;1623,3;1021,9;681,8
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 14;Нет;5;5;4;81;80;1;5294,7;3521,1;67,7;1705,9;1828,5;716,3
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 14/1;Нет;5;5;5;75;75;0;4610,7;3402,2;0;1208,5;3254,6;697
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 14/2;Нет;5;5;5;75;75;0;4545,3;3448,4;0;1096,9;3119,2;696,9
обл. Оренбургская, г. Оренбург, проезд. Больничный, д. 16;Нет;5;5;4;80;80;0;5257,9;3529,9;0;1728;2457,4;705,2
обл. Оренбургская, г. Оренбург, ул. Братская, д. 1;Нет;5;1;8;119;118;1;7719,5;5612,7;105,8;548;2873;1453
обл. Оренбургская, г. Оренбург, ул. Братская, д. 1, к. а;Нет;5;1;6;89;89;0;3952,8;3952,8;0;394;;1021
обл. Оренбургская, г. Оренбург, ул. Братская, д. 2;Нет;5;1;4;57;56;1;4428,8;2714,8;1431;283;1745;919
обл. Оренбургская, г. Оренбург, ул. Братская, д. 3;Нет;5;;8;119;;;5739;5632;107;;;
обл. Оренбургская, г. Оренбург, ул. Братская, д. 4;Нет;5;;6;90;;;3982,5;3982,5;;;;
обл. Оренбургская, г. Оренбург, ул. Братская, д. 5;Нет;9;1;1;241;241;0;6869,1;4267,4;64,9;2536,8;2073;837,5
обл. Оренбургская, г. Оренбург, ул. Братская, д. 6;Нет;5;;4;56;;;3379,9;2673,9;706;;;
обл. Оренбургская, г. Оренбург, ул. Братская, д. 7;Нет;9;1;1;271;271;0;7106,3;4306,3;0;2800;1999;838,5
обл. Оренбургская, г. Оренбург, ул. Братская, д. 8/3, к. 1;Нет;5;1;3;161;161;0;2538,9;2139,1;0;399,8;1885,8;0
обл. Оренбургская, г. Оренбург, ул. Братская, д. 8/3, к. 2;Нет;5;1;3;151;151;0;2528,6;2114,6;0;414;1885,8;0
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 2А;Нет;1;1;1;5;5;0;191;168;0;;491;0
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 3;Нет;5;5;4;80;80;0;3401,5;3155,5;0;246;0;523,8
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 4;Нет;4;4;2;29;28;1;1392,3;1106,1;179,8;106,1;0;50,9
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 5;Нет;5;5;4;80;80;0;3422,6;3169,8;0;252,8;0;694,7
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 6;Нет;4;4;4;64;64;0;2748,8;2495,8;0;253;0;672,7
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 6А;Нет;4;4;2;29;28;1;1344,9;1130,32;146,7;67,2;0;50,4
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 7;Нет;4;4;2;29;28;1;1329,5;1087,6;157,8;0;0;340,8
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 8;Нет;4;4;4;64;0;0;2725,7;2476,1;0;253;0;671,7
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 8А;Нет;4;4;2;32;32;0;1391,6;1241,6;0;150;0;81,1
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 9;Нет;5;5;4;64;64;0;2713,6;2515,6;0;199;0;879,6
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 10;Нет;4;4;2;32;32;0;1373,7;1247,7;0;126;0;328,6
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 11;Нет;5;5;4;65;64;1;3458,4;2529,9;644,1;252,8;0;720,1
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 12;Нет;5;5;4;80;80;0;3836,1;3518,7;0;316;0;716
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 13;Нет;4;4;2;32;32;0;1536,8;1253,3;0;283,5;0;283,5
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 13, к. 1;Нет;5;5;6;60;60;0;3881;3376,1;0;448;0;1020,6
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 13А;Нет;2;2;2;16;16;0;641,4;618,4;0;23,5;0;169,4
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 14;Нет;5;5;4;80;80;0;3762,1;3513,2;0;248,9;0;719
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 15;Нет;5;5;4;80;80;0;3488,7;3172,7;0;316;0;675
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 15/3;Нет;4;4;3;89;88;1;2156,8;1738,8;324,9;93,1;0;300,9
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 15/4;Нет;5;5;6;90;90;0;4393,4;3974,7;0;418,7;0;934,2
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 15/6;Нет;5;5;6;61;60;1;3934,4;3426,3;58,2;448,3;0;810,1
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 15А;Нет;5;5;4;80;80;0;3803,9;3487,6;0;316;0;706,1
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 16;Нет;5;5;4;79;79;0;3463,5;3147,5;0;316;0;871,5
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 17/1;Нет;5;5;4;65;64;1;3844,7;2575;1102,2;167,5;0;249,2
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 17/2;Нет;5;5;4;80;80;0;3663,4;3490,8;0;171,6;0;716,1
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 17/3;Нет;5;5;4;80;80;0;3673,6;3499,5;0;172;0;719,8
обл. Оренбургская, г. Оренбург, ул. Братьев Башиловых, д. 17/4;Нет;5;5;4;80;80;0;3762,7;3512,6;0;250,1;0;773,9
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 1А;Нет;4;4;2;32;32;0;1447,2;1354;0;93,2;0;434
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 1, к. Б;Нет;5;;2;40;;;2077;2077;470;;720;400
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 1В;Нет;5;5;2;40;40;0;2044;1575;470;120,8;718;400
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 2;Нет;9;9;1;145;144;1;6337,3;5236,9;8,2;1092,2;0;724
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 3;Нет;2;1;1;15;13;2;779,7;368,7;218,4;54,3;515;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 5;Нет;2;1;1;20;20;0;850,3;494,6;0;165;500;113,6
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 6;Нет;3;3;4;32;31;1;2410;1942,8;287;180,2;0;529
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 8;Нет;4;4;2;29;28;1;1441,1;1111,9;149;180,2;0;213
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 10;Нет;2;1;1;29;29;0;823,2;587,9;0;235,3;2232;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 12;Нет;2;2;2;12;12;0;796,8;746,5;0;50,3;0;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 13;Нет;9;1;3;108;108;1;5690,6;5690,6;8;5698,6;1677;1000
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 14;Нет;5;5;4;57;56;1;3753,8;2741,2;762,6;250;0;762
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 14/1;Нет;1;1;1;7;6;1;300,1;219,9;80,2;0;2184;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 16;Нет;2;1;1;8;8;0;590,1;382,5;0;207,6;733;174,6
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 18;Нет;2;1;2;12;12;0;880,2;833,4;0;46,8;1325;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 19;Нет;17;;2;204;203;1;9851,2;9432,8;15;;;
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 20;Нет;2;1;1;17;17;0;771,5;656,8;0;34,6;1339;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 22;Нет;4;4;3;37;36;1;2341,6;1489,2;671,7;181,7;0;698
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 24;Нет;5;5;4;40;40;0;1572;1571,1;0;186,6;0;339
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 32;Нет;5;2;4;65;64;0;2539,6;2348,2;721,5;234;0;418
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 32а;Нет;5;5;2;40;40;0;1714,2;1587,8;0;126,4;0;319,5
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 34;Нет;5;5;4;65;64;1;3359,1;2500,5;618,6;240;0;703,6
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 36;Нет;5;5;2;38;38;0;1714,6;1499,5;72,3;240;0;357,5
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 38;Нет;3;3;3;39;38;1;1937,4;1754,2;13,2;170;0;522
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 40;Нет;4;4;4;37;36;1;2841,1;2177,3;359,4;304,4;0;761,6
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 42;Нет;3;3;5;39;39;0;2822,8;2236;309,8;277;0;852,1
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 42 а;Нет;5;1;2;113;113;0;2967,4;2076;17,7;873,7;2000;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 43;Нет;9;1;1;128;122;6;4980,3;2027,9;1274,6;1677,8;5572;459,6
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 44;Нет;3;3;5;38;38;0;2789,9;2191,3;573,4;307;0;828,1
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 44А;Нет;2;2;1;8;8;0;562,5;514,8;0;47,7;0;159,7
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 45;Нет;9;9;6;216;216;0;16394,93;11661,53;0;4733,4;3341;1629,1
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 46;Нет;3;3;3;20;20;0;1970,4;1379,3;422,1;169;0;4
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 47;Нет;10;10;2;90;88;2;7222,43;4977,63;207,8;2037;1396;717
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 48;Нет;4;4;2;32;32;0;1328,8;1241,8;0;87;0;326,9
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 50;Нет;4;4;2;32;32;0;1347,3;1250,5;0;96,8;0;450,2
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 53;Нет;4;1;4;61;60;1;3213,5;2377;141,6;694,9;1813;526
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 55;Нет;4;1;2;32;32;0;1377,2;1281,8;0;95,4;2375,2;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 56;Нет;2;2;2;8;8;0;498,5;446,1;0;52,4;0;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 57;Нет;1;1;1;3;3;0;226,4;226,4;0;0;806;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 57а;Нет;4;1;4;64;64;0;3405,5;2491,7;0;913,8;1367;673,8
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 58;Нет;2;2;2;8;8;0;554;497,2;0;56,8;0;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 59;Нет;4;1;2;29;29;1;1379,4;1187,7;71,6;120,1;1830;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 60;Да;2;2;2;26;26;0;693,1;634,3;0;58,7;0;0
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 61;Нет;4;1;4;64;64;0;3307,4;2466,4;0;841;1370;673,6
обл. Оренбургская, г. Оренбург, пр-кт. Братьев Коростелевых, д. 62;Нет;5;5;4;59;56;3;4812,6;2708,1;811,4;1293,1;3608;1019,1
